AAPL,JPM,WMT
50.025001525878906,105.6500015258789,33.07666778564453
49.875,104.87000274658203,32.89666748046875
50.154998779296875,105.33999633789062,33.20000076293945
49.73749923706055,106.2300033569336,33.599998474121094
49.717498779296875,111.20999908447266,33.85333251953125
49.807498931884766,109.94000244140625,34.143333435058594
49.8125,111.0999984741211,34.310001373291016
50.782501220703125,114.30000305175781,34.38666534423828
50.96500015258789,113.45999908447266,34.393333435058594
51.13249969482422,113.5999984741211,34.12333297729492
51.869998931884766,113.73999786376953,34.356666564941406
51.790000915527344,113.55000305175781,34.50999832
51.31999969482422,113.61000061035156,34.50666809082031
51.07500076293945,114.47000122070312,33.84333419799805
51.15250015258789,116.12000274658203,33.85333251953125
50.16749954223633,116.05000305175781,34.279998779296875
52.630001068115234,115.16000366210938,33.78666687011719
52.287498474121094,115.41000366210938,33.71666717529297
52.9375,116.12000274658203,34.026668548583984
52.119998931884766,115.08999633789062,34.15333176
50.71500015258789,113.20999908447266,33.766666412353516
50.724998474121094,112.61000061035156,33.43333435058594
50.18000030517578,112.5199966430664,33.18000030517578
49.29499816894531,112.51000213623047,33.970001220703125
46.43000030517578,109.44999694824219,33.29666519165039
47.165000915527344,110.31999969482422,33.43000030517578
47.72999954223633,109.9000015258789,33.293331146240234
47.52000045776367,111.30999755859375,33.77000045776367
47.25,110.7699966430664,33.619998931884766
45.772499084472656,111.3499984741211,33.84000015258789
46.650001525878906,111.7300033569336,33.706668853759766
45.69499969482422,110.81999969482422,34.07666778564453
44.915000915527344,108.63999938964844,33.95333480834961
44.74250030517578,109.70999908447266,34.223331451416016
44.557498931884766,108.5199966430664,34.13999938964844
44.345001220703125,108.22000122070312,34.040000915527344
44.57500076293945,107.05999755859375,34.063331604003906
43.76750183105469,105.95999908447266,33.813331604003906
43.32500076293945,106.45999908447266,33.98666763305664
44.90999984741211,109.73999786376953,34.186668395996094
45.63499832,110.12999725341797,34.80666732788086
46.30500030517578,110.37000274658203,35.03666687011719
47.537498474121094,109.16000366210938,35.35333251953125
48.14500045776367,110.33999633789062,35.84000015258789
48.70249938964844,110.68000030517578,35.97999954223633
48.54750061035156,109.2699966430664,36.27333450317383
48.537498474121094,109.54000091552734,36.21666717529297
48.185001373291016,109.81999969482422,36.356666564941406
48.47249984741211,109.22000122070312,36.38666534423828
49.61249923706055,110.70999908447266,36.54999923706055
49.467498779296875,109.91000366210938,36.540000915527344
49.86500168,110.19000244140625,36.77333450317383
49.69499969482422,109.44000244140625,37.043331146240234
49.64500045776367,108.66000366210938,37.08000183105469
48.89250183105469,107.76000213623047,36.90666580200195
49.95000076293945,108.4800033569336,36.720001220703125
49.935001373291016,108.83999633789062,36.70000076293945
49.47999954223633,111.80000305175781,36.83000183105469
50.38750076293945,113.68000030517578,36.87333297729492
50.682498931884766,113.80000305175781,37.20000076293945
51.102500915527344,112.81999969482422,37.439998626708984
51.057498931884766,113.48999786376953,37.32666778564453
50.005001068115234,112.87000274658203,37.573333740234375
50.310001373291016,113.3499984741211,37.62666702270508
50.807498931884766,113.0199966430664,37.65999984741211
50.4375,114.0999984741211,37.973331451416016
50.82500076293945,115.30000305175781,38.20000076293945
51.30250168,113.9000015258789,38.32666778564453
51.125,115.12000274658203,38.253334045410156
50.837501525878906,113.98999786376953,38.20000076293945
51.415000915527344,114.66999816894531,38.24000168
50.647499084472656,113.54000091552734,37.96666717529297
51.80500030517578,114.2699966430664,37.606666564941406
52.209999084472656,116.36000061035156,37.36333465576172
52.16749954223633,116.83000183105469,37.33333206176758
51.755001068115234,115.70999908447266,37.40666580200195
51.935001373291016,116.22000122070312,37.67333221435547
52.41999816894531,115.8499984741211,37.42333221435547
52.19499969482422,115.58999633789062,37.35333251953125
53.25999832,116,36.793331146240234
52.10749816894531,112.94000244140625,36.459999084472656
51.005001068115234,112.93000030517578,36.46666717529297
48.334999084472656,109.56999969482422,35.27333450317383
49.25,110.43000030517578,35.75666809082031
49.75999832,108.02999877929688,36.06666564941406
50.85749816894531,109.86000061035156,36.17333221435547
50.247501373291016,109.73999786376953,35.75999832
50.119998931884766,107.68000030517578,35.073333740234375
52.24250030517578,109.33999633789062,35.80333328
50.6875,104.80000305175781,35.400001525878906
50.435001373291016,105.19999694824219,37.563331604003906
51.625,107.72000122070312,37.663333892822266
52.587501525878906,108.69000244140625,37.936668395996094
52.59000015258789,107.30999755859375,37.349998474121094
53.15999984741211,107.61000061035156,37.34000015258789
53.11500168,108.72000122070312,37.30333328
50.65999984741211,106.0199966430664,36.94333267211914
51.622501373291016,106.87000274658203,37.33000183105469
51.040000915527344,105.73999786376953,37.473331451416016
51.38249969482422,106.80000305175781,37.573333740234375
52.252498626708984,109.22000122070312,38.026668548583984
52.185001373291016,109.86000061035156,38.086666107177734
51.42499923706055,108.55999755859375,38.21333312988281
52.29750061035156,109.87000274658203,38.63666534423828
53.31999969482422,112.37000274658203,38.47999954223633
53.314998626708984,112.61000061035156,38.24333190917969
53.54249954223633,115.4000015258789,38.776668548583984
54.17499923706055,116.87000274658203,38.68333435058594
55.897499084472656,117.19000244140625,38.67333221435547
55.772499084472656,117.91000366210938,38.973331451416016
54.6875,120.2300033569336,39.143333435058594
54.974998474121094,119.16000366210938,38.52333450317383
55.17499923706055,118.56999969482422,38.836666107177734
55.692501068115234,119.76000213623047,39.05333328
55.24000168,119.37999725341797,39.03666687011719
54.432498931884766,118.9000015258789,38.99333190917969
54.68000030517578,118.87999725341797,39.206668853759766
54.41999816894531,117.33000183105469,39.46666717529297
55.25749969482422,118,39.49000168
54.97249984741211,117.02999877929688,39.43333435058594
54.70500183105469,117.72000122070312,39.483333587646484
55.99250030517578,117.69000244140625,39.560001373291016
56.147499084472656,115.55000305175781,39.28333282470703
54.74000168,113.25,38.706668853759766
55.20500183105469,112.19000244140625,38.77000045776367
56.752498626708984,114.62000274658203,39.38666534423828
56.76499938964844,114.37000274658203,39.07666778564453
56.099998474121094,111.81999969482422,39.19333267211914
56.75749969482422,112.62999725341797,39.643333435058594
57.522499084472656,114.20999908447266,39.869998931884766
59.05250168,116.13999938964844,40.08000183105469
58.967498779296875,116.44999694824219,39.723331451416016
58.83000183105469,119.95999908447266,39.84333419799805
58.592498779296875,119.68000030517578,39.80666732788086
58.81999969482422,120.3499984741211,39.94666672
59.102500915527344,120.55999755859375,39.71333312988281
60.127498626708984,123.55000305175781,39.913333892822266
59.99000168,124.79000091552734,39.86000061035156
60.79499816894531,125.12000274658203,39.78333282470703
60.89500045776367,125.02999877929688,39.70000076293945
61.64500045776367,126.02999877929688,39.68000030517578
62.26250076293945,126.51000213623047,39.74000168
60.82249832,126.43000030517578,39.04999923706055
60.814998626708984,125.7300033569336,39.366668701171875
62.189998626708984,124.91999816894531,39.086666107177734
63.95500183105469,127.80000305175781,39.206668853759766
64.375,128.82000732421875,39.189998626708984
64.28250122070312,129.10000610351562,39.619998931884766
64.30999755859375,129.3000030517578,39.83333206176758
64.85749816894531,130,40.07666778564453
65.03500366210938,130.3800048828125,39.813331604003906
65.55000305175781,129.9199981689453,39.68000030517578
65.48999786376953,129.16000366210938,39.706668853759766
66.11750030517578,128.47999572753906,40.32666778564453
65.66000366210938,128.60000610351562,40.21666717529297
66.44000244140625,129.52999877929688,39.62333297729492
66.77500153,130.6199951171875,40.08333206176758
66.57250213623047,130.5800018310547,39.96333312988281
65.79750061035156,129.6300048828125,39.709999084472656
65.50250244140625,129.92999267578125,39.95333480834961
65.44499969482422,130.7899932861328,39.78666687011719
66.59249877929688,131.49000549316406,39.63999938964844
66.07250213623047,131.6699981689453,39.72999954223633
66.95999908447266,132.05999755859375,39.586666107177734
66.8125,131.75999450683594,39.69666672
66.04000091552734,131.47000122070312,39.75999832
64.86250305175781,129.77999877929688,39.55666732788086
65.43499755859375,132.33999633789062,39.563331604003906
66.39499664,133.05999755859375,39.55333328
67.67749786376953,135.0399932861328,39.926666259765625
66.73000336,134.41000366210938,39.78666687011719
67.12000274658203,134.5,39.71333312988281
67.69249725341797,134.17999267578125,39.66666793823242
67.86499786376953,138.02000427246094,39.91999816894531
68.78749847,136.80999755859375,40.09666824
69.96499633789062,137.33999633789062,40.18000030517578
70.10250091552734,138.17999267578125,40.426666259765625
69.93499755859375,138.0399932861328,39.95333480834961
70.00499725341797,137.35000610351562,40.026668548583984
69.86000061035156,137.24000549316406,40.09666824
71,137.1999969482422,39.676666259765625
71.06749725341797,137.5800018310547,39.836666107177734
72.47750091552734,139.0399932861328,39.84000015258789
72.44999694824219,139.13999938964844,39.86333465576172
72.87999725341797,138.6300048828125,39.79999923706055
73.41249847,139.39999389648438,39.61333465576172
75.08750153,141.08999633789062,39.64666748046875
74.35749816894531,138.33999633789062,39.29666519165039
74.94999694824219,138.22999572753906,39.21666717529297
74.59750366210938,135.8800048828125,38.85333251953125
75.79750061035156,136.94000244140625,38.720001220703125
77.40750122070312,137.44000244140625,39.119998931884766
77.58249664,136.07000732421875,38.793331146240234
79.23999786376953,137.1999969482422,38.62666702270508
78.16999816894531,138.8000030517578,38.72666549682617
77.83499908447266,136.72000122070312,38.426666259765625
78.80999755859375,137.25,38.633331298828125
79.68250274658203,138.1999969482422,38.31999969482422
79.14250183105469,136.83999633789062,38.529998779296875
79.42500305175781,136.67999267578125,38.70000076293945
79.80750274658203,136.5399932861328,38.60333251953125
79.57749938964844,133.14999389648438,38.12333297729492
77.23750305175781,132.02999877929688,38.619998931884766
79.42250061035156,134.42999267578125,38.866668701171875
81.08499908447266,134.22999572753906,38.630001068115234
80.96749877929688,135.88999938964844,38.86000061035156
77.37750244140625,132.36000061035156,38.163333892822266
77.16500091552734,133.3699951171875,38.09000015258789
79.71250153,135.2899932861328,38.42333221435547
80.36250305175781,137.58999633789062,38.936668395996094
81.30249786376953,137.61000061035156,38.77000045776367
80.00749969482422,137.1699981689453,38.81666564941406
80.38749694824219,137.74000549316406,38.41666793823242
79.90249633789062,138,38.46666717529297
81.80000305175781,138,38.616668701171875
81.21749877929688,137.8800048828125,39.14666748046875
81.23750305175781,137.4600067138672,39.29666519165039
79.75,135.63999938964844,39.87666702270508
80.90499877929688,137.49000549316406,39.22666549682617
80.07499694824219,137.49000549316406,39.22999954223633
78.26249694824219,135.80999755859375,39.526668548583984
74.54499816894531,132.16000366210938,38.77333450317383
72.01999664,126.26000213623047,38.130001068115234
73.16249847,126.63999938964844,37.926666259765625
68.37999725341797,121.37000274658203,36.79999923706055
68.33999633789062,116.11000061035156,35.893333435058594
74.70249938964844,121.5199966430664,38.62666702270508
72.33000183105469,116.95999908447266,37.63666534423828
75.68499755859375,119.8499984741211,38.92333221435547
73.23000336,113.97000122070312,38.63999938964844
72.25749969482422,108.08000183105469,39.07666778564453
66.54250336,93.44000244140625,39.05333328
71.33499908447266,100.69999694824219,39.93000030517578
68.85749816894531,95.95999908447266,38.143333435058594
62.057498931884766,88.05000305175781,34.68333435058594
69.49250030517578,103.91000366210938,38.03333282470703
60.55250168,88.36000061035156,35.586666107177734
63.21500015258789,93.76000213623047,39.753334045410156
61.66749954223633,83.88999938964844,40.86000061035156
61.19499969482422,85.30000305175781,39.81666564941406
57.310001373291016,83.5,37.99000168
56.092498779296875,79.02999877929688,38.09333419799805
61.720001220703125,88.43000030517578,38.34333419799805
61.380001068115234,91.73000336,36.46666717529297
64.61000061035156,98.12000274658203,36.606666564941406
61.935001373291016,91.12999725341797,36.526668548583984
63.70249938964844,93.5,38.39666748046875
63.57249832,90.02999877929688,37.87333297729492
60.227500915527344,84.36000061035156,38.04666519165039
61.23249816894531,87.51000213623047,39.54999923706055
60.352500915527344,84.05000305175781,39.82666778564453
65.61750030517578,89.45999908447266,42.02333450317383
64.85749816894531,90.63999938964844,40.663333892822266
66.51750183105469,94.30000305175781,40.61333465576172
66.99749755859375,102.76000213623047,40.599998474121094
68.3125,98.19000244140625,41.766666412353516
71.76249694824219,95.5,43
71.10749816894531,90.79000091552734,42.91999816894531
71.67250061035156,87.33000183105469,44.11000061035156
70.69999694824219,95.18000030517578,44.040000915527344
69.23249816894531,91.70999908447266,43.28333282470703
67.09249877929688,89.05000305175781,43.06999969482422
69.02500153,89.33999633789062,43.86333465576172
68.75749969482422,89.38999938964844,42.84333419799805
70.74250030517578,90.70999908447266,43.14666748046875
70.79250336,94.62000274658203,42.766666412353516
69.64499664,95.29000091552734,42.66666793823242
71.93250274658203,97.86000061035156,41.20000076293945
73.44999694824219,95.76000213623047,40.516666412353516
72.26750183105469,93.25,40.973331451416016
73.29000091552734,92.13999938964844,41.233333587646484
74.38999938964844,92,41.57666778564453
75.15750122070312,90.26999664,41.099998474121094
75.93499755859375,91.20999908447266,40.630001068115234
77.53250122070312,92.69999694824219,40.97999954223633
78.75250244140625,89.97000122070312,41.223331451416016
77.85250091552734,87.02999877929688,41.25999832
76.91249847,84.02999877929688,41.23666763305664
77.38500213623047,87.51999664,41.13999938964844
76.92749786376953,85.90000153,41.97999954223633
78.73999786376953,90.44999694824219,42.55333328
78.28500366210938,88.66999816894531,41.650001525878906
79.80750274658203,91.33000183105469,41.81666564941406
79.21250153,90.16999816894531,41.663333892822266
79.72250366210938,89.47000122070312,41.44333267211914
79.18250274658203,95.81999969482422,41.28666687011719
79.52749633789062,101.37000274658203,40.82666778564453
79.5625,99.86000061035156,41.22999954223633
79.48500061035156,97.30999755859375,41.35333251953125
80.46250153,98.59999847,41.31999969482422
80.83499908447266,98.93000030517578,41.313331604003906
81.27999877929688,104.2699966430664,41.15666580200195
80.58000183105469,106.44000244140625,40.70333480834961
82.875,111.2300033569336,40.52000045776367
83.36499786376953,113.44999694824219,40.413333892822266
85.99749755859375,110.54000091552734,40.45000076293945
88.20999908447266,106.05999755859375,40.38666534423828
83.97499847,97.20999908447266,40.029998779296875
84.69999694824219,99.87000274658203,39.246665954589844
85.74749755859375,101.25,39.36000061035156
88.01999664,102.05999755859375,39.883331298828125
87.89749908447266,99.48000336,39.676666259765625
87.93250274658203,98.94000244140625,39.33000183105469
87.43000030517578,97.80999755859375,39.95000076293945
89.71749877929688,96.75,40.560001373291016
91.63249969482422,97.93000030517578,40.356666564941406
90.01499938964844,94.66000366210938,40.099998474121094
91.20999908447266,97.95999908447266,39.90333176
88.40750122070312,92.58999633789062,39.439998626708984
90.44499969482422,93,39.686668395996094
91.19999694824219,94.05999755859375,39.926666259765625
91.02749633789062,93.26000213623047,39.89666748046875
91.02749633789062,92.66000366210938,39.73666763305664
93.46250153,95,39.630001068115234
93.17250061035156,92.31999969482422,42.31666564941406
95.34249877929688,93.30000305175781,41.47999954223633
95.75250244140625,91.27999877929688,42.58333206176758
95.91999816894531,96.26999664,43.560001373291016
95.47750091552734,97.65000153,43.17333221435547
97.05750274658203,98.20999908447266,44.003334045410156
97.72499847,99.73000336,44
96.52249908447266,100.01000213623047,44.06666564941406
96.32749938964844,98.16000366210938,43.913333892822266
98.35749816894531,97.30000305175781,43.823333740234375
97,99.41000366210938,44.11000061035156
97.27249908447266,98.69000244140625,44.220001220703125
92.84500122070312,98.98000336,43.880001068115234
92.61499786376953,98.27999877929688,43.746665954589844
94.80999755859375,96.90000153,43.73666763305664
93.25250244140625,97.31999969482422,43.91999816894531
95.04000091552734,99.68000030517578,43.563331604003906
96.19000244140625,97.01999664,43.37333297729492
106.26000213623047,96.63999938964844,43.133331298828125
108.9375,96.09999847,43.099998474121094
109.66500091552734,95.55000305175781,43.880001068115234
110.0625,97.20999908447266,43.27000045776367
113.90249633789062,97.23999786376953,43.116668701171875
111.11250305175781,99.37999725341797,43.323333740234375
112.72750091552734,100.63999938964844,43.959999084472656
109.375,103.81999969482422,43.400001525878906
113.01000213623047,102.94000244140625,43.96333312988281
115.01000213623047,102.37000274658203,43.95000076293945
114.90750122070312,102.41000366210938,44.20000076293945
114.60749816894531,99.70999908447266,45.20000076293945
115.5625,98.31999969482422,44.90333176
115.7074966430664,98.55000305175781,44.13666534423828
118.2750015258789,97.37000274658203,43.52333450317383
124.37000274658203,97.31999969482422,43.87666702270508
125.85749816894531,100.05999755859375,43.776668548583984
124.82499694824219,100.5,43.543331146240234
126.52249908447266,99.08999633789062,43.56666564941406
125.01000213623047,102.3499984741211,45.543331146240234
124.80750274658203,102.7699966430664,46.766666412353516
129.0399932861328,100.19000244140625,46.28333282470703
134.17999267578125,100.13999938964844,49.19666672
131.39999389648438,101.6500015258789,49.22666549682617
120.87999725341797,101.33000183105469,48.18000030517578
120.95999908447266,103.5199966430664,47.61000061035156
112.81999969482422,99.91999816894531,46.150001525878906
117.31999969482422,100.87000274658203,46.630001068115234
113.48999786376953,99.83000183105469,45.60333251953125
112,101.06999969482422,45.56666564941406
115.36000061035156,102.47000122070312,45.77333450317383
115.54000091552734,99.27999877929688,45.78666687011719
112.12999725341797,99.69999694824219,45.41999816894531
110.33999633789062,98.55999755859375,45.563331604003906
106.83999633789062,98.34999847,45.09666824
110.08000183105469,95.30999755859375,45.689998626708984
111.80999755859375,94.26999664,46.10333251953125
107.12000274658203,92.73999786376953,45.33000183105469
108.22000122070312,92.66000366210938,45.56666564941406
112.27999877929688,93.47000122070312,45.75666809082031
114.95999908447266,96.16000366210938,45.75
114.08999633789062,95.34999847,45.71333312988281
115.80999755859375,96.26999664,46.63666534423828
116.79000091552734,96.97000122070312,47.69333267211914
113.0199966430664,97.88999938964844,46.83333206176758
116.5,99.04000091552734,47.266666412353516
113.16000366210938,98.01999664,46.87666702270508
115.08000183105469,99.73000336,46.96333312988281
114.97000122070312,101.77999877929688,47.119998931884766
116.97000122070312,101.19999694824219,47.59333419799805
124.4000015258789,102.44000244140625,48.08333206176758
121.0999984741211,100.77999877929688,48.74333190917969
121.19000244140625,100.22000122070312,47.97999954223633
120.70999908447266,101.72000122070312,48.176666259765625
119.0199966430664,101.51000213623047,48.23666763305664
115.9800033569336,99.80000305175781,47.650001525878906
117.51000213623047,100.37000274658203,47.96666717529297
116.87000274658203,99.37000274658203,48.133331298828125
115.75,102.87999725341797,47.849998474121094
115.04000091552734,103.80999755859375,47.95000076293945
115.05000305175781,101.23999786376953,47.38666534423828
116.5999984741211,99.33000183105469,47.62333297729492
111.19999694824219,96.54000091552734,46.68000030517578
115.31999969482422,97.16999816894531,46.63999938964844
108.86000061035156,98.04000091552734,46.25
108.7699966430664,100.25,46.79999923706055
110.44000244140625,103.41000366210938,47.59333419799805
114.94999694824219,100.25,47.31999969482422
119.02999877929688,104.3499984741211,47.823333740234375
118.69000244140625,102.95999908447266,48.59000015258789
116.31999969482422,116.9000015258789,47.84666824
115.97000122070312,116.5199966430664,48.52000045776367
119.48999786376953,114.77999877929688,49.32666778564453
119.20999908447266,113.37000274658203,49.40999984741211
119.26000213623047,114.08000183105469,50.18000030517578
120.30000305175781,117.30000305175781,50.813331604003906
119.38999938964844,116.11000061035156,49.790000915527344
118.02999877929688,115.25,49.69666672
118.63999938964844,115.55999755859375,50.706668853759766
117.33999633789062,114.56999969482422,50.08000183105469
113.8499984741211,117.87000274658203,50.310001373291016
115.16999816894531,123.31999969482422,50.45333480834961
116.02999877929688,122.02999877929688,50.61000061035156
116.58999633789062,121.22000122070312,50.53333282470703
119.05000305175781,117.87999725341797,50.93000030517578
122.72000122070312,119.73999786376953,50.880001068115234
123.08000183105469,122.04000091552734,50.17333221435547
122.94000244140625,121.23999786376953,49.766666412353516
122.25,122.33999633789062,49.63666534423828
123.75,121.87999725341797,49.369998931884766
124.37999725341797,122,49.81666564941406
121.77999877929688,121.05000305175781,49.42333221435547
123.23999786376953,120.2699966430664,49.01333236694336
122.41000366210938,119.55999755859375,49
121.77999877929688,118.30000305175781,48.54999923706055
127.87999725341797,120.31999969482422,48.526668548583984
127.80999755859375,120.66999816894531,48.47666549682617
128.6999969482422,119.66999816894531,48.70000076293945
126.66000366210938,119.08000183105469,48.650001525878906
128.22999572753906,123.55000305175781,48.65666580200195
131.8800048828125,121.66999816894531,48.06666564941406
130.9600067138672,125.06999969482422,47.74000168
131.97000122070312,124.5199966430664,47.83333206176758
136.69000244140625,125.33999633789062,48.40666580200195
134.8699951171875,125.01000213623047,48.099998474121094
133.72000122070312,125.36000061035156,48.060001373291016
132.69000244140625,127.06999969482422,48.04999923706055
129.41000366210938,125.87000274658203,48.84333419799805
131.00999450683594,125.6500015258789,48.58333206176758
126.5999984741211,131.5500030517578,48.88666534423828
130.9199981689453,135.8699951171875,48.883331298828125
132.0500030517578,136.02000427246094,48.87666702270508
128.97999572753906,138.0500030517578,49.09666824
128.8000030517578,140.22000122070312,49.65666580200195
130.88999938964844,140.35000610351562,49.150001525878906
128.91000366210938,141.1699981689453,48.99000168
127.13999938964844,138.63999938964844,48.21333312988281
127.83000183105469,138.0399932861328,47.79666519165039
132.02999877929688,135.97000122070312,48.503334045410156
136.8699951171875,134.8300018310547,48.28333282470703
139.07000732421875,133.7899932861328,48.776668548583984
142.9199981689453,132.1199951171875,48.733333587646484
143.16000366210938,131.5800018310547,49.16999816894531
142.05999755859375,127.86000061035156,47.94666672
137.08999633789062,130.11000061035156,47.91666793823242
131.9600067138672,128.6699981689453,46.83000183105469
134.13999938964844,129.6199951171875,46.42333221435547
134.99000549316406,133.61000061035156,46.92333221435547
133.94000244140625,135.13999938964844,47.06666564941406
137.38999938964844,138.25,47.50999832
136.75999450683594,137.97999572753906,48.119998931884766
136.91000366210938,140.13999938964844,48.34333419799805
136.00999450683594,139.5800018310547,48.61000061035156
135.38999938964844,139.66000366210938,48.043331146240234
135.1300048828125,139.27000427246094,48.00666809082031
135.3699951171875,141.25,48.15666580200195
133.19000244140625,144.64999389648438,48.55333328
130.83999633789062,145.10000610351562,49.06666564941406
129.7100067138672,145.58999633789062,45.88666534423828
129.8699951171875,148.02000427246094,46.11333465576172
126,149.41000366210938,45.89666748046875
125.86000061035156,150.61000061035156,45.15666580200195
125.3499984741211,153.25999450683594,44.40333176
120.98999786376953,151.17999267578125,43.983333587646484
121.26000213623047,147.1699981689453,43.30666732788086
127.79000091552734,150.5,43.790000915527344
125.12000274658203,150.00999450683594,43.369998931884766
122.05999755859375,152.91000366210938,42.529998779296875
120.12999725341797,150.55999755859375,42.50999832
121.41999816894531,150.91000366210938,43.040000915527344
116.36000061035156,152.91000366210938,42.62666702270508
121.08999633789062,151.8300018310547,42.96333312988281
119.9800033569336,155.1300048828125,44.060001373291016
121.95999908447266,154.32000732421875,44.043331146240234
121.02999877929688,156.14999389648438,44.706668853759766
123.98999786376953,155.3699951171875,44.47666549682617
125.56999969482422,153.50999450683594,44.46333312988281
124.76000213623047,155.08999633789062,44.09333419799805
120.52999877929688,157.64999389648438,43.336666107177734
119.98999786376953,155.13999938964844,43.913333892822266
123.38999938964844,150.97000122070312,44.12333297729492
122.54000091552734,149.4600067138672,44.64666748046875
120.08999633789062,150.6199951171875,44.369998931884766
120.58999633789062,152.5500030517578,44.66999816894531
121.20999908447266,155.08999633789062,45.043331146240234
121.38999938964844,152.67999267578125,45.55666732788086
119.9000015258789,154.47999572753906,45.246665954589844
122.1500015258789,152.22999572753906,45.276668548583984
123,153.7100067138672,45.206668853759766
125.9000015258789,153.6199951171875,46.47666549682617
126.20999908447266,152.5399932861328,46.70000076293945
127.9000015258789,154.92999267578125,46.599998474121094
130.36000061035156,155.1199951171875,46.56999969482422
133,156.27999877929688,46.59333419799805
131.24000549316406,155.9499969482422,46.599998474121094
134.42999267578125,154.08999633789062,46.456668853759766
132.02999877929688,151.2100067138672,46.439998626708984
134.5,152.1699981689453,46.720001220703125
134.16000366210938,153.3000030517578,46.869998931884766
134.83999633789062,152.64999389648438,46.56999969482422
133.11000061035156,149.27000427246094,46.93000030517578
133.5,150.5399932861328,47.06666564941406
131.94000244140625,147.3699951171875,46.55666732788086
134.32000732421875,150.19000244140625,46.633331298828125
134.72000122070312,150.55999755859375,45.970001220703125
134.38999938964844,151.25,46.12666702270508
133.5800018310547,152.22999572753906,45.96333312988281
133.47999572753906,155.19000244140625,46.543331146240234
131.4600067138672,153.80999755859375,46.63666534423828
132.5399932861328,153.36000061035156,47.37333297729492
127.8499984741211,155.47999572753906,46.90666580200195
128.10000610351562,157.52000427246094,46.866668701171875
129.74000549316406,160.69000244140625,47.016666412353516
130.2100067138672,161.24000549316406,46.733333587646484
126.8499984741211,161.22000122070312,46.939998626708984
125.91000366210938,158.5399932861328,46.516666412353516
122.7699966430664,157.4499969482422,45.313331604003906
124.97000122070312,161.5,46.08000183105469
127.44999694824219,164.00999450683594,46.50666809082031
126.2699966430664,164.6699981689453,46.29666519165039
124.8499984741211,162.35000610351562,47.30333328
124.69000244140625,161.11000061035156,47.30666732788086
127.30999755859375,160.8300018310547,47.473331451416016
125.43000030517578,162.66000366210938,47.25
127.0999984741211,163.5399932861328,47.253334045410156
126.9000015258789,161.85000610351562,47.44666672
