NVDA,BAC,COST
6.053999900817871,32.11000061035156,191.4600067138672
6.046000003814697,32.18000030517578,187.36000061035156
6.0295000076293945,32.20000076293945,185.69000244140625
6.1332502365112305,32.720001220703125,188.5800018310547
6.243999958,32.84000015258789,189.3699951171875
6.192749977111816,32.36000061035156,187.4600067138672
6.218500137329102,32.13999938964844,184.6300048828125
6.233500003814697,32.099998474121094,185.50999450683594
6.262000084,32.16999816894531,185.8699951171875
6.025000095367432,31.979999542236328,184.14999389648438
6.239500045776367,31.979999542236328,187.35000610351562
6.214000225067139,31.87000084,186.07000732421875
6.046249866485596,30.549999237060547,182.63999938964844
5.824250221252441,29.170000076293945,180.83999633789062
6.111999988555908,30.440000534057617,187.22000122070312
5.638000011444092,29.520000457763672,183.14999389648438
5.533750057220459,29.389999389648438,183.61000061035156
5.789750099182129,29.989999771118164,188.42999267578125
5.526249885559082,29.309999465942383,182.75
5.633749961853027,29.59000015258789,182.61000061035156
5.656000137329102,29.87999916,185.52000427246094
5.5345001220703125,30.31999969482422,186.25
5.356249809265137,29.62999916,183.9600067138672
5.385250091552734,29.87000084,184.41000366210938
5.697750091552734,30.479999542236328,183.5500030517578
5.656000137329102,29.899999618530273,184.64999389648438
5.864999771118164,30.649999618530273,188.82000732421875
5.787499904632568,29.799999237060547,188.91000366210938
5.787250042,29.93000030517578,194.5800018310547
5.938499927520752,30.040000915527344,196
5.909249782562256,29.530000686645508,196.50999450683594
5.725999832,30.18000030517578,195.07000732421875
5.717750072479248,30.260000228881836,193.55999755859375
5.5970001220703125,30.31999969482422,193.35000610351562
5.53000021,30.190000534057617,192.50999450683594
5.416500091552734,30.139999389648438,193.97000122070312
5.630499839782715,30.06999969482422,195.25999450683594
5.658249855041504,30.149999618530273,196.5800018310547
5.622499942779541,29.920000076293945,197.16000366210938
5.678500175476074,29.950000762939453,196.5500030517578
5.657750129699707,29.579999923706055,194
5.824749946594238,29.200000762939453,193.00999450683594
5.976500034332275,29.299999237060547,195.19000244140625
6.2170000076293945,29.639999389648438,193.05999755859375
6.260000228881836,29.93000030517578,194.47999572753906
6.394499778747559,30.719999313354492,196.0399932861328
6.5032501220703125,30.889999389648438,195.4499969482422
6.363249778747559,30.920000076293945,195.75999450683594
6.383999824523926,31.12000084,195.8800048828125
6.138999938964844,31.219999313354492,195.47999572753906
6.150249958,31.059999465942383,198.7100067138672
6.192749977111816,30.809999465942383,199.60000610351562
6.148499965667725,30.260000228881836,198.9600067138672
6.105999946594238,30.549999237060547,199.6199951171875
6.067500114440918,30.889999389648438,198.97000122070312
6.188499927520752,30.440000534057617,198.13999938964844
6.192249774932861,30.209999084472656,198.88999938964844
6.231999874,30.15999984741211,198.36000061035156
6.214749813079834,28.959999084472656,196.74000549316406
6.324749946594238,29.489999771118164,199.63999938964844
6.304749965667725,29.040000915527344,198.24000549316406
6.440499782562256,29.399999618530273,197.1300048828125
6.621250152587891,29.399999618530273,198.6199951171875
6.6267499923706055,29.12000084,197.83999633789062
6.628749847412109,30.040000915527344,197.66000366210938
6.572500228881836,30.09000015258789,202.57000732421875
6.557000160217285,30.010000228881836,203.75999450683594
6.515500068664551,30.059999465942383,204.5
6.564499855041504,29.899999618530273,204.8800048828125
6.559999942779541,29.84000015258789,204.11000061035156
6.672749996185303,29.5,205.1199951171875
6.631499767303467,29.280000686645508,207.32000732421875
6.6272501945495605,29.399999618530273,206.2100067138672
6.5042500495910645,29.260000228881836,207.52999877929688
6.557750225067139,29.239999771118164,207.97999572753906
6.427750110626221,29.290000915527344,209.9600067138672
6.273749828338623,28.989999771118164,211.10000610351562
5.978000164031982,28.479999542236328,211.75
6.049749851226807,28.540000915527344,210.08999633789062
5.893000126,28.239999771118164,210.02999877929688
6.021500110626221,28.670000076293945,208.7100067138672
5.922500133514404,28.190000534057617,208.97999572753906
6.056000232696533,28.280000686645508,207.99000549316406
5.921000003814697,27.780000686645508,207.1199951171875
6.0682501792907715,27.920000076293945,209.13999938964844
6.1832499504089355,28.030000686645508,209.6199951171875
6.231249809265137,29.049999237060547,210.94000244140625
6.331250190734863,28.829999923706055,211.6999969482422
6.1882500648498535,28.68000030517578,210.9499969482422
6.280749797821045,28.770000457763672,214.02000427246094
6.232999801635742,28.549999237060547,216.5399932861328
6.204999923706055,29.780000686645508,214.85000610351562
6.342249870300293,30.010000228881836,215
6.292500019073486,30.12999916,214.97000122070312
6.300749778747559,29.670000076293945,217.5399932861328
6.272250175476074,30.12999916,218.69000244140625
6.235249996185303,30.75,218.83999633789062
6.217750072479248,30.829999923706055,218.5800018310547
6.296750068664551,31.06999969482422,220.6999969482422
6.370999813079834,30.940000534057617,221.72000122070312
6.300499916,31.059999465942383,219.64999389648438
6.103250026702881,31.309999465942383,219.11000061035156
6.121500015258789,30.87999916,218.7100067138672
6.161749839782715,31.25,217.1300048828125
6.265500068664551,31.280000686645508,221.1199951171875
6.302499771118164,31.510000228881836,222.02999877929688
6.350749969482422,31.520000457763672,222.72000122070312
6.423749923706055,31.510000228881836,223.86000061035156
6.4604997634887695,31.799999237060547,224.5800018310547
6.411499977111816,31.600000381469727,218.24000549316406
6.369750022888184,31.190000534057617,220.30999755859375
6.4029998779296875,30.479999542236328,219.55999755859375
6.535749912261963,30.790000915527344,222
6.4770002365112305,30.360000610351562,221.6699981689453
6.435999870300293,30.719999313354492,223.19000244140625
6.120500087738037,30.739999771118164,225.67999267578125
6.196000099182129,30.87000084,227.35000610351562
6.333000183105469,31.020000457763672,228.5399932861328
6.570499897003174,30.979999542236328,229.2100067138672
6.671000003814697,30.84000015258789,229.50999450683594
6.805500030517578,30.889999389648438,231.27999877929688
6.897500038146973,31.309999465942383,230.02999877929688
6.859499931335449,31.270000457763672,230.25999450683594
6.962250232696533,31.139999389648438,230.19000244140625
6.945250034332275,31.010000228881836,230.8300018310547
7.017000198364258,30.93000030517578,233.1300048828125
7.09250021,31.139999389648438,234.67999267578125
6.9604997634887695,31.18000030517578,235.61000061035156
6.817999839782715,30.850000381469727,236.67999267578125
6.796500205993652,30.860000610351562,241.4600067138672
6.868249893188477,30.81999969482422,243.17999267578125
6.820000171661377,30.850000381469727,244.2100067138672
6.704999923706055,30.43000030517578,242.44000244140625
6.7835001945495605,30.139999389648438,241.27000427246094
6.910749912261963,30.37000084,235.3800048828125
6.848249912261963,30.280000686645508,232
6.7754998207092285,30.209999084472656,234.35000610351562
6.799499988555908,31,233.85000610351562
6.6570000648498535,31.190000534057617,233.9199981689453
6.586249828338623,31.030000686645508,234.75999450683594
6.642499923706055,30.739999771118164,233.33999633789062
6.710249900817871,30.670000076293945,232.92999267578125
6.672999858856201,30.12999916,233.80999755859375
6.684999942779541,29.940000534057617,234
7.0254998207092285,29.459999084472656,234.8800048828125
7.234000205993652,29.649999618530273,234.64999389648438
7.1620001792907715,29.579999923706055,236.35000610351562
7.168250084,30,233.1999969482422
6.982250213623047,30.43000030517578,231.67999267578125
6.746500015258789,30.229999542236328,218.82000732421875
6.644249916,30.270000457763672,223.92999267578125
6.638500213623047,29.979999542236328,224.1699981689453
6.142250061035156,29.239999771118164,221.0500030517578
5.8782501220703125,28.360000610351562,221.82000732421875
6.163499832,28.459999084472656,226.9499969482422
5.884500026702881,27.920000076293945,224.50999450683594
6.145750045776367,28.530000686645508,227.67999267578125
6.076499938964844,28.899999618530273,228.49000549316406
5.988249778747559,28.25,228.5800018310547
5.729249954223633,28.31999969482422,229.6699981689453
5.7804999351501465,27.37999916,229.05999755859375
5.526500225067139,27.020000457763672,228.75
4.985249996185303,26.190000534057617,223.75999450683594
5.196000099182129,26.59000015258789,226.39999389648438
4.957250118255615,26.389999389648438,218.19000244140625
4.640500068664551,26.610000610351562,222.4199981689453
5.074999809265137,26.780000686645508,227.9199981689453
5.270750045776367,27.5,228.6300048828125
5.452750205993652,27.809999465942383,229.60000610351562
5.373000144958496,27.889999389648438,230.16000366210938
5.294250011444092,28.059999465942383,234.4499969482422
5.276500225067139,28.209999084472656,236.7100067138672
5.344749927520752,28.540000915527344,240.3699951171875
5.149750232696533,28.87000084,238.6999969482422
5.141749858856201,28.520000457763672,237.74000549316406
4.738500118255615,27.75,234.47999572753906
4.982749938964844,27.760000228881836,234.13999938964844
4.929749965667725,27.209999084472656,233.30999755859375
5.059750080108643,27.899999618530273,229.94000244140625
4.110750198364258,27.75,231.02000427246094
3.617500066757202,27.75,228.74000549316406
3.7269999980926514,27.37999916,219.30999755859375
3.6177499294281006,27.270000457763672,218.57000732421875
3.625,26.969999313354492,220.05999755859375
3.8262500762939453,27.559999465942383,219.4499969482422
3.843250036239624,27.739999771118164,223.00999450683594
4.0017499923706055,28.43000030517578,230.33999633789062
3.934000015258789,28.040000915527344,231
4.085750102996826,28.399999618530273,231.27999877929688
4.250999927520752,28.540000915527344,232.0800018310547
3.9277501106262207,26.989999771118164,226.35000610351562
3.9572501182556152,26.280000686645508,233.1999969482422
3.6902499198913574,25.43000030517578,224.86000061035156
3.7964999675750732,24.760000228881836,222.66000366210938
3.7047500610351562,24.579999923706055,226.5
3.7225000858306885,24.520000457763672,227.8000030517578
3.722249984741211,24.399999618530273,226.50999450683594
3.661250114440918,24.479999542236328,207.05999755859375
3.5894999504089355,24.469999313354492,202.22999572753906
3.6735000610351562,24.469999313354492,202.99000549316406
3.462749958,24.18000030517578,201.41000366210938
3.377500057220459,24.110000610351562,197.1300048828125
3.2392499446868896,23.37000084,194.52000427246094
3.177000045776367,22.729999542236328,189.99000549316406
3.327500104904175,24.110000610351562,198.6300048828125
3.279249906539917,24.37000084,201.0800018310547
3.341249942779541,24.389999389648438,202.0399932861328
3.3375000953674316,24.639999389648438,203.7100067138672
3.4054999351501465,24.959999084472656,204.75999450683594
3.1997499465942383,24.559999465942383,200.4199981689453
3.404750108718872,25.579999923706055,206.24000549316406
3.5850000381469727,25.559999465942383,207
3.4957499504089355,25.510000228881836,208.5500030517578
3.564500093460083,25.760000228881836,209.89999389648438
3.6307499408721924,25.729999542236328,210.63999938964844
3.720750093460083,26.030000686645508,210.50999450683594
3.760999917984009,26.37000084,209
3.7467501163482666,26.549999237060547,211.02999877929688
3.7209999561309814,28.450000762939453,210.17999267578125
3.7929999828338623,28.989999771118164,211.4600067138672
3.9232499599456787,29.299999237060547,213.58999633789062
3.719249963760376,29.09000015258789,212.39999389648438
3.7322499752044678,28.920000076293945,212.08999633789062
3.946000099182129,29.079999923706055,210.30999755859375
4.003749847412109,29.579999923706055,209.07000732421875
3.4502499103546143,29.62999916,210.77000427246094
3.2899999618530273,29.389999389648438,210.30999755859375
3.4347500801086426,29.06999969482422,211.35000610351562
3.59375,28.469999313354492,214.6300048828125
3.6182498931884766,28.37999916,210.27000427246094
3.7295000553131104,28.87999916,211.17999267578125
3.7487499713897705,28.780000686645508,211.61000061035156
3.825000047683716,28.729999542236328,211.60000610351562
3.685499906539917,28.239999771118164,209.0500030517578
3.7042500972747803,28.290000915527344,207.75
3.661250114440918,28.40999984741211,208.72000122070312
3.779249906539917,28.690000534057617,211.89999389648438
3.822000026702881,28.700000762939453,212.8000030517578
3.8632500171661377,28.389999389648438,213.83999633789062
3.933500051498413,29.110000610351562,216.47000122070312
3.9159998893737793,29.12999916,218.1199951171875
3.963749885559082,29.40999984741211,217.11000061035156
3.894249916,29.290000915527344,215.22999572753906
3.979749917984009,29.079999923706055,216.2899932861328
3.967250108718872,29.270000457763672,217.0500030517578
3.927500009536743,29.290000915527344,217.61000061035156
3.8852500915527344,29.530000686645508,218.0500030517578
3.8564999103546143,29.079999923706055,218.74000549316406
3.911250114440918,29.309999465942383,219.44000244140625
3.9195001125335693,29.030000686645508,218.41000366210938
3.9130001068115234,29.079999923706055,219.82000732421875
3.8012499809265137,28.84000015258789,219.22999572753906
3.7314999103546143,28.549999237060547,216.7899932861328
3.7660000324249268,28.649999618530273,227.82000732421875
4.028500080108643,28.940000534057617,229.69000244140625
4.063000202178955,28.940000534057617,232.9600067138672
4.2154998779296875,29.290000915527344,236.3800048828125
4.138999938964844,29.459999084472656,233.83999633789062
4.245250225067139,29.299999237060547,233.60000610351562
4.223750114440918,29.81999969482422,236.58999633789062
4.392749786376953,29.649999618530273,237.0500030517578
4.360000133514404,28.639999389648438,236.97999572753906
4.598499774932861,28.18000030517578,239.5399932861328
4.4375,27.010000228881836,237.55999755859375
4.3445000648498535,26.84000015258789,236.97000122070312
4.421750068664551,27.209999084472656,239.07000732421875
4.412499904632568,27.030000686645508,239.41000366210938
4.431250095367432,27.329999923706055,241.22000122070312
4.488999843597412,27.59000015258789,242.13999938964844
4.557000160217285,28.540000915527344,244.19000244140625
4.574999809265137,28.87000084,240.5
4.7154998779296875,28.84000015258789,242.47999572753906
4.706500053405762,29.149999618530273,244.39999389648438
4.773749828338623,29.079999923706055,245.8699951171875
4.794750213623047,29.170000076293945,246.52000427246094
4.731500148773193,28.889999389648438,244.91000366210938
4.802499771118164,29.06999969482422,245.61000061035156
4.788499832,29.06999969482422,241.24000549316406
4.750249862670898,30.170000076293945,241.9499969482422
4.617499828338623,29.84000015258789,246.3300018310547
4.705249786376953,29.87999916,245.33999633789062
4.682250022888184,30.030000686645508,245.55999755859375
4.65749979,30.030000686645508,245.80999755859375
4.711750030517578,30.049999237060547,243.4199981689453
4.766749858856201,30.06999969482422,245.5800018310547
4.779250144958496,30.020000457763672,247.9600067138672
4.672749996185303,30.079999923706055,245.60000610351562
4.452250003814697,30.350000381469727,243.82000732421875
4.483250141143799,30.770000457763672,244.27999877929688
4.525000095367432,30.579999923706055,245.52999877929688
4.511750221252441,30.260000228881836,241.58999633789062
4.579750061035156,30.5,242.69000244140625
4.575250148773193,30.709999084472656,244.6199951171875
4.496250152587891,30.469999313354492,244.22999572753906
4.327750205993652,29.920000076293945,240.17999267578125
4.3480000495910645,29.799999237060547,241.33999633789062
4.254749774932861,29.709999084472656,243.47000122070312
4.2204999923706055,29.579999923706055,247.02000427246094
3.961250066757202,28.25,241.9199981689453
4.051000118255615,28.62000084,242.72999572753906
3.989500045776367,28.290000915527344,244.6699981689453
4.004749774932861,28.59000015258789,247.44000244140625
3.913249969482422,28.399999618530273,248.35000610351562
3.793750047683716,28.399999618530273,248.89999389648438
3.876499891281128,28.690000534057617,249.92999267578125
3.805000066757202,28.489999771118164,249.50999450683594
3.683000087738037,27.760000228881836,248.52999877929688
3.6287500858306885,28.18000030517578,247.3000030517578
3.583250045776367,27.899999618530273,246.30999755859375
3.508500099182129,27.75,240.69000244140625
3.477750062942505,27.15999984741211,241.5399932861328
3.3864998817443848,26.600000381469727,239.5800018310547
3.3445000648498535,26.68000030517578,241.07000732421875
3.575000047683716,27.920000076293945,245.61000061035156
3.5320000648498535,27.90999984741211,247.9600067138672
3.5945000648498535,27.87999916,251.2100067138672
3.637500047683716,27.530000686645508,256.0100098
3.710750102996826,28.06999969482422,256.8500061035156
3.768749952316284,28.239999771118164,257.1099853515625
3.6549999713897705,27.950000762939453,257.2300109863281
3.7065000534057617,27.940000534057617,259.7099914550781
3.615999937057495,28.040000915527344,260.1499938964844
3.6257500648498535,27.93000030517578,261.42999267578125
3.822000026702881,28.62000084,262.7399902
3.828000068664551,28.31999969482422,263.6600036621094
3.8524999618530273,28.270000457763672,267.3500061035156
3.7939999103546143,28.12000084,266.1300048828125
3.816499948501587,27.979999542236328,266.7699890136719
3.7869999408721924,27.760000228881836,266.3599853515625
3.9814999103546143,27.90999984741211,264.4100036621094
4.080749988555908,28.209999084472656,265.5799865722656
4.105750084,29,264.2600098
4.154250144958496,29.420000076293945,263.54998779296875
4.055749893188477,29.149999618530273,265.4700012207031
4.068749904632568,29.049999237060547,269.1400146484375
4.0057501792907715,29.260000228881836,268.25
3.9302499294281006,29.200000762939453,269.3999938964844
3.9327499866485596,29.350000381469727,269.9700012207031
4.001500129699707,29.020000457763672,271.4200134277344
4.1570000648498535,29.360000610351562,276.5400085449219
4.190249919891357,29.450000762939453,279.44000244140625
4.1817498207092285,29.219999313354492,280.5799865722656
4.177000045776367,28.989999771118164,280.6499938964844
4.242750168,29.190000534057617,281.55999755859375
4.254499912261963,29.479999542236328,282.9100036621094
4.210999965667725,29.399999618530273,281.5100098
4.2829999923706055,29.56999969482422,280.1700134277344
4.391499996185303,30.25,280.1000061035156
4.4664998054504395,30.670000076293945,280.8299865722656
4.334499835968018,30.34000015258789,279.79998779296875
4.3767499923706055,30.770000457763672,281.3699951171875
4.370500087738037,30.520000457763672,280.1300048828125
4.386250019073486,30.889999389648438,279.5
4.2179999351501465,30.68000030517578,275.6300048828125
4.123000144958496,29.489999771118164,274.57000732421875
4.029749870300293,29.37999916,272.5
3.7697501182556152,28.079999923706055,265.1000061035156
3.8087499141693115,28.420000076293945,269.30999755859375
3.847249984741211,27.889999389648438,274.29998779296875
3.9565000534057617,28.37999916,274.79998779296875
3.8545000553131104,28.329999923706055,273.94000244140625
3.786250114440918,27.639999389648438,271.30999755859375
3.901249885559082,27.719999313354492,276.2600098
3.7517499923706055,26.420000076293945,268.1499938964844
3.719249963760376,26.25,271.5199890136719
3.989000082015991,27.030000686645508,274.1000061035156
4.269499778747559,27.270000457763672,275.6099853515625
4.196750164031982,26.719999313354492,272.9700012207031
4.280749797821045,26.93000030517578,275.67999267578125
4.2870001792907715,27.190000534057617,279.9200134277344
4.060999870300293,26.469999313354492,274.0100098
4.136250019073486,26.780000686645508,278.4599914550781
4.045000076293945,26.469999313354492,292.3800048828125
4.0304999351501465,26.850000381469727,294.4899902
4.175000190734863,27.329999923706055,296.57000732421875
4.187749862670898,27.510000228881836,294.7600098
4.104249954223633,27.049999237060547,292.04998779296875
4.218999862670898,27.489999771118164,296.1199951171875
4.493500232696533,28.12000084,296.9700012207031
4.466249942779541,27.729999542236328,303.7600098
4.512499809265137,28.62999916,299
4.579500198364258,29.350000381469727,297
4.608250141143799,29.459999084472656,290.69000244140625
4.606750011444092,29.670000076293945,289.8900146484375
4.548500061035156,30.170000076293945,291.8999938964844
4.505249977111816,30.12999916,288.69000244140625
4.526750087738037,29.940000534057617,291.4100036621094
4.499499797821045,30,292.42999267578125
4.423500061035156,29.81999969482422,287.8299865722656
4.317249774932861,29.59000015258789,286.3599853515625
4.370999813079834,29.520000457763672,287.57000732421875
4.3132500648498535,28.940000534057617,287.9100036621094
4.455749988555908,29.25,288.5100098
4.433499813079834,29.12999916,288.2600098
4.294000148773193,29.350000381469727,285.95001220703125
4.351749897003174,29.170000076293945,288.1099853515625
4.349999904632568,28.440000534057617,283.92999267578125
4.326000213623047,27.84000015258789,285.1099853515625
4.532750129699707,27.809999465942383,289
4.549250126,28.37000084,291.6700134277344
4.608250141143799,28.309999465942383,293.4100036621094
4.430749893188477,27.62999916,291.8900146484375
4.517749786376953,27.889999389648438,296.8999938964844
4.575749874,28.450000762939453,297.1400146484375
4.649750232696533,28.90999984741211,297.6000061035156
4.663249969482422,29.139999389648438,297.5199890136719
4.909249782562256,29.729999542236328,298.3900146484375
4.855249881744385,30.170000076293945,298.7799987792969
4.857250213623047,30.260000228881836,302.3999938964844
4.762249946594238,30.350000381469727,302.8599853515625
4.900249958,31.020000457763672,301.0799865722656
4.890250205993652,31.200000762939453,299.9700012207031
4.8772501945495605,31.420000076293945,297.32000732421875
4.921500205993652,31.360000610351562,297.04998779296875
5.113500118255615,31.719999313354492,296.5
5.169750213623047,31.84000015258789,298.94000244140625
5.072999954223633,32.06999969482422,295.8599853515625
5.074999809265137,31.62000084,299.8399963378906
5.0254998207092285,31.270000457763672,297.1099853515625
5.0647501945495605,31.799999237060547,296.0899963378906
5.262499809265137,32.400001525878906,296.82000732421875
5.240250110626221,32.81999969482422,299.17999267578125
5.1907501220703125,32.790000915527344,301.57000732421875
5.208499908447266,33.22999954223633,305.2099914550781
5.194499969482422,33.25999832,302.6199951171875
5.204500198364258,33.18000030517578,300.8399963378906
5.240250110626221,33.09000015258789,300.5
5.214250087738037,32.790000915527344,302.8999938964844
5.244750022888184,32.70000076293945,304.5899963378906
5.104750156402588,32.93000030517578,303.6600036621094
5.307000160217285,32.959999084472656,304.5400085449219
5.199749946594238,32.939998626708984,302.2399902
5.2795000076293945,32.689998626708984,300.57000732421875
5.254499912261963,32.84000015258789,300.2699890136719
5.272250175476074,33.18000030517578,299.30999755859375
5.530250072479248,33.470001220703125,299.04998779296875
5.425000190734863,33.349998474121094,301.2399902
5.455999851226807,33.41999816894531,300.7600098
5.418499946594238,33.31999969482422,299.80999755859375
5.231249809265137,33.43000030517578,297.3900146484375
5.191500186920166,32.84000015258789,295.6700134277344
5.235499858856201,33.150001525878906,296.5199890136719
5.218500137329102,33.09000015258789,293.1000061035156
5.3042497634887695,33.66999816894531,294.95001220703125
5.3042497634887695,33.50999832,295.1600036621094
5.3495001792907715,33.529998779296875,295.7799987792969
5.433499813079834,33.63999938964844,295.29998779296875
5.601749897003174,34.68000030517578,297.3399963378906
5.599750042,34.439998626708984,291.8699951171875
5.628749847412109,34.70000076293945,293.5
5.707250118255615,35.040000915527344,295.54998779296875
5.737750053405762,35.11000061035156,291.8699951171875
5.886499881744385,34.95000076293945,293.7099914550781
5.984250068664551,34.959999084472656,294.8299865722656
5.9704999923706055,35.16999816894531,293.30999755859375
5.9654998779296875,35.220001220703125,294.2300109863281
5.979750156402588,35.52000045776367,295.7300109863281
5.921750068664551,35.349998474121094,294.1099853515625
5.808000087738037,35.150001525878906,295.1400146484375
5.882500171661377,35.220001220703125,293.9200134277344
5.9977498054504395,35.63999938964844,291.4899902
5.901750087738037,34.900001525878906,291.7300109863281
5.926499843597412,34.849998474121094,291.80999755859375
5.9982500076293945,34.619998931884766,291.3500061035156
6.009500026702881,34.970001220703125,294.69000244140625
6.075500011444092,35.029998779296875,299.4200134277344
6.107999801635742,34.74000168,297.2399902
6.299499988555908,35.060001373291016,299.8699951171875
6.182000160217285,35.31999969482422,299.75
6.139249801635742,34.66999816894531,300.82000732421875
6.223249912261963,34.720001220703125,303.0299987792969
6.231999874,34.709999084472656,304.67999267578125
6.198500156402588,34.25999832,313.2600098
6.252749919891357,34.36000061035156,311.8900146484375
6.321499824523926,34.119998931884766,312.8800048828125
6.262000084,33.540000915527344,310.5100098
6.005000114440918,32.849998474121094,309.45001220703125
6.199250221252441,33.24000168,310.8500061035156
6.138500213623047,33.00999832,309.5799865722656
6.145249843597412,33.47999954223633,309.4700012207031
5.910749912261963,32.83000183105469,305.5199890136719
6.0082502365112305,32.970001220703125,302
6.178249835968018,33.619998931884766,304.8999938964844
6.269000053405762,34.709999084472656,308.95001220703125
6.356249809265137,34.66999816894531,310.6099853515625
6.289750099182129,34.61000061035156,313.6300048828125
6.574250221252441,34.689998626708984,313.7900085449219
6.697249889373779,34.77000045776367,310.67999267578125
6.813499927520752,34.91999816894531,315.1199951171875
6.769499778747559,34.90999984741211,318.20001220703125
7.244750022888184,34.849998474121094,318.30999755859375
7.414249897003174,34.27000045776367,322.04998779296875
7.867499828338623,34.720001220703125,323.0199890136719
7.71750021,34.849998474121094,324.0799865722656
7.351749897003174,34.36000061035156,321.95001220703125
6.831999778747559,32.72999954223633,313.6199951171875
6.551249980926514,31.079999923706055,304.8699951171875
6.691249847412109,30.62999916,305.69000244140625
6.315000057220459,29.12999916,293.1300048828125
6.7517499923706055,28.5,281.1400146484375
6.910749912261963,29.37000084,309.1400146484375
6.647250175476074,27.75,302.7300109863281
7.112750053405762,28.389999389648438,320.7399902
6.832250118255615,26.780000686645508,315.7600098
6.651000022888184,25.709999084472656,311.3399963378906
6.136000156402588,21.93000030517578,301.9800109863281
6.5269999504089355,23.610000610351562,309.3999938964844
6.161749839782715,22.670000076293945,297.42999267578125
5.407750129699707,20.510000228881836,279.8500061035156
6.020999908447266,24.15999984741211,302.2699890136719
4.909999847412109,20.440000534057617,283.17999267578125
5.4317498207092285,21.979999542236328,306.9899902
5.070499897003174,20.790000915527344,307.5
5.324250221252441,21.200000762939453,305.2200012207031
5.143750190734863,19.670000076293945,290.4200134277344
5.317249774932861,18.079999923706055,285.5299987792969
6.229499816894531,21.030000686645508,284.94000244140625
6.140500068664551,21.100000381469727,280.8599853515625
6.431000232696533,22.719999313354492,292.29998779296875
6.3182501792907715,21.600000381469727,284.3299865722656
6.639750003814697,22.040000915527344,291.1199951171875
6.590000152587891,21.229999542236328,285.1300048828125
6.076749801635742,19.770000457763672,286.7799987792969
6.386750221252441,20.56999969482422,291.4800109863281
6.097750186920166,20.030000686645508,288.6499938964844
6.710000038146973,21.389999389648438,305.1199951171875
6.475749969482422,22.139999389648438,303.6300048828125
6.673749923706055,23.450000762939453,305.9700012207031
6.573750019073486,24.860000610351562,300.0100098
6.746250152587891,23.920000076293945,299.6199951171875
7.098750114440918,23.729999542236328,314.1400146484375
7.020999908447266,22.190000534057617,310.2699890136719
7.367499828338623,21.420000076293945,321.55999755859375
7.308000087738037,23.280000686645508,317.9200134277344
7.176249980926514,22.5,312.0799865722656
6.737750053405762,21.639999389648438,301.3299865722656
7.153749942779541,21.799999237060547,309.4200134277344
7.100249767303467,21.87000084,305.3999938964844
7.239749908447266,22.18000030517578,310.54998779296875
7.427000045776367,23.469999313354492,308.7799987792969
7.283999919891357,23.889999389648438,304.95001220703125
7.461500168,24.780000686645508,307.0899963378906
7.307000160217285,24.049999237060547,303
7.069499969482422,23.079999923706055,301.9200134277344
7.282249927520752,22.93000030517578,304.4899902
7.343500137329102,22.65999984741211,307.9200134277344
7.444749832,22.350000381469727,308.8900146484375
7.6217498779296875,22.84000015258789,305
7.8125,23.56999969482422,305.94000244140625
8.065500259399414,22.579999923706055,310.3299865722656
7.802499771118164,21.87000084,304.8399963378906
7.78000021,20.87000084,302.1400146484375
8.030500411987305,21.709999084472656,299.7399902
8.490750312805176,21.440000534057617,299.2099914550781
8.750249862670898,22.93000030517578,302.7600098
