BA,CAT,CVX,DIS,GE,HON,IBM,JNJ,KO,MMM,MRK,PG,XOM,MCD,AXP,DD,PFE,WMT,TRV,INTC,JPM,HP,NKE,AAPL,HD,AMGN,VZ,UNH,MSFT,CSCO
335.5899963378906,169.42999267578125,131.02000427246094,110.41000366210938,80.94426727294922,152.95892333984375,158.93881225585938,141.8300018310547,47.45000076293945,205.94480895996094,58.874046325683594,89.05000305175781,88.30000305175781,176.80999755859375,97.98000336,108.36775970458984,34.93358612060547,35.29999923706055,146.25999450683594,46.060001373291016,114.20999908447266,71.56999969482422,67.13999938964844,44.25999832,204.89999389648438,191.99000549316406,53.22999954223633,245.2100067138672,91.90000153,42.099998474121094
334.69000244140625,168.33999633789062,131.38999938964844,110.5,78.78767395019531,153.32313537597656,158.09751892089844,142.07000732421875,47.83000183105469,207.09866333007812,58.377864837646484,88.30999755859375,88.52999877929688,176.1199951171875,99.30000305175781,108.18273162841797,35.03795242,35.26333236694336,147.6199951171875,45.50999832,115.66999816894531,71.37999725341797,68,43.55500030517578,206.22000122070312,190.6300048828125,54.220001220703125,244.85000610351562,91.81999969482422,42.16999816894531
343.1099853515625,169.3699951171875,130.64999389648438,110.55000305175781,77.54163360595703,155.1154327392578,158.1931152,144.39999389648438,47.84000015258789,211.0033416748047,58.492366790771484,88.33999633789062,88.37000274658203,175.66000366210938,99.69000244140625,109.0936279296875,35.32258224487305,35.53333282470703,148.47000122070312,45.29999923706055,115.69999694824219,73.69000244140625,67.70999908447266,42.77750015258789,205.3699951171875,190.0800018310547,54.290000915527344,245.17999267578125,92.33000183105469,41.900001525878906
343.2200012207031,167.05999755859375,131.19000244140625,112.19000244140625,77.30201721191406,158.13455200195312,159.9808807373047,145.3300018310547,48.529998779296875,216.24581909179688,59.19847488,87.73000336,89,178.36000061035156,99.62999725341797,109.6202392578125,37.01138687133789,36.130001068115234,149.4199981689453,50.08000183105469,116.31999969482422,74.08999633789062,68.04000091552734,42.877498626708984,207.22999572753906,196.00999450683594,54.720001220703125,248.47000122070312,94.05999755859375,42.560001373291016
340.82000732421875,162.5800018310547,128.47999572753906,111.54000091552734,78.02088165283203,154.76080322265625,159.46463012695312,143.67999267578125,47.70000076293945,214.05519104003906,58.80725098,86.86000061035156,88.01000213623047,177.77000427246094,99.41000366210938,107.98347473144531,37.02087402,36.516666412353516,148.9600067138672,49.97999954223633,116.19999694824219,74.33000183105469,67.58000183105469,41.99000168,204.9199981689453,198,54.130001068115234,247.41000366210938,93.91999816894531,42.849998474121094
337.7099914550781,163.75999450683594,125.2300033569336,110.11000061035156,76.43937683105469,152.36468505859375,156.42446899414062,142.42999267578125,47.40999984741211,210.31771850585938,57.872135162353516,86.94999694824219,86.77999877929688,172.47999572753906,98.70999908447266,106.93025970458984,35.86337661743164,35.90999984741211,148.72000122070312,48.790000915527344,115.11000061035156,72.70999908447266,67.33000183105469,41.74250030517578,201.80999755859375,191.27000427246094,53.900001525878906,236.64999389648438,92.73999786376953,42.25
354.3699951171875,162.77999877929688,125.3499984741211,108.66999816894531,77.49371337890625,153.0355987548828,156.50096130371094,138.19000244140625,47.59000015258789,209.4481658935547,56.536258697509766,86.33999633789062,87.30000305175781,171.13999938964844,99.40000153,107.57072448730469,35.14231491088867,35.53333282470703,149.9199981689453,48.13999938964844,115.66999816894531,72.02999877929688,68.22000122070312,41.85749816894531,200.89999389648438,186.0500030517578,54.06999969482422,236.77999877929688,95.01000213623047,41.540000915527344
356.94000244140625,162.24000549316406,125.56999969482422,110.48999786376953,76.77484893798828,153.0164337158203,155.2581329345703,140.02000427246094,47.45000076293945,207.3076934814453,57.11832046508789,85.84999847,89.06999969482422,171.89999389648438,100,104.6103286743164,34.94307327270508,35.17333221435547,150,47.650001525878906,116.87000274658203,72.94999694824219,67.65000153,41.94499969482422,199.89999389648438,185.55999755859375,54.29999923706055,235.22000122070312,94.26000213623047,41.70000076293945
348.9100036621094,157.49000549316406,118.58000183105469,108.69999694824219,74.95372009277344,150.14108276367188,152.0363311767578,137.67999267578125,46.72999954223633,204.99163818359375,55.877864837646484,84.25,84.52999877929688,169.3800048828125,96.68000030517578,100.89559173583984,34.734344482421875,34.82666778564453,147.9499969482422,46.150001525878906,114.27999877929688,70.11000061035156,67.22000122070312,40.125,193.97000122070312,187.00999450683594,52.97999954223633,231.8800048828125,91.77999877929688,40.93000030517578
328.8800048828125,151.0800018310547,112.62000274658203,104.69999694824219,71.45523834228516,143.93032836914062,145.82217407226562,130.38999938964844,44.88999938964844,193.51170349121094,53.816795349121094,81.05999755859375,79.72000122070312,163.85000610351562,92.01000213623047,96.55461883544922,32.89373779296875,33.36333465576172,141.52000427246094,44.52000045776367,108.80000305175781,68.29000091552734,64.38999938964844,39.122501373291016,183.11000061035156,174.75,50.5,220.02000427246094,88,38.779998779296875
340.9100036621094,156.41000366210938,117.18000030517578,106.16999816894531,73.1805191,145.10922241210938,148.50860595703125,131.8300018310547,44.66999816894531,195.34280395507812,52.91984558105469,82.37999725341797,78.34999847,165.17999267578125,94.18000030517578,102.31886291503906,33.47248458862305,33.633331298828125,140.85000610351562,44.90999984741211,112.11000061035156,68.69000244140625,65.22000122070312,40.75749969482422,191.0399932861328,176.64999389648438,50.83000183105469,225.17999267578125,91.33000183105469,40.16999816894531
348.1199951171875,154.33999633789062,115.29000091552734,104.76000213623047,73.08467102050781,144.90794372558594,147.08413696289062,131.4199981689453,44.560001373291016,194.97491455078125,53.32061004638672,81.83999633789062,76.94000244140625,165.7100067138672,93.61000061035156,100.48284149169922,33.18785477,34.28333282470703,142.13999938964844,45.20000076293945,112.87000274658203,67.47000122070312,65.62999725341797,39.88499832,191.2899932861328,177.47000122070312,51.00999832,225.82000732421875,89.61000061035156,40.34000015258789
329.6600036621094,145.99000549316406,112.30000305175781,101.3499984741211,69.25071716308594,139.95277404785156,141.09942626953125,126.36000061035156,43.099998474121094,186.3628692626953,52.22328186035156,80.22000122070312,76.06999969482422,158.97000122070312,88.33999633789062,97.08123016357422,31.907020568847656,33.34000015258789,135.00999450683594,42.75,107.87999725341797,64.87000274658203,62.49000168,38.787498474121094,181.22000122070312,173.1199951171875,49.040000915527344,216.4600067138672,85.01000213623047,38.77000045776367
332.8299865722656,149.2100067138672,113.5,103.08999633789062,71.59901428222656,141.75465393066406,142.93499755859375,129.52999877929688,43.130001068115234,188.30267333984375,52.356868743896484,79.91999816894531,75.77999877929688,160.8000030517578,91.72000122070312,98.88877868652344,32.40986633300781,33.12333297729492,137.0800018310547,43.95000076293945,110.04000091552734,63.619998931884766,65.48999786376953,39.102500915527344,184.1199951171875,173.4600067138672,49.880001068115234,220.9600067138672,88.18000030517578,39.529998779296875
343.79998779296875,152.2899932861328,113.9800033569336,103.38999938964844,71.02392578,143.25941467285156,144.7418670654297,130.27000427246094,43.970001220703125,191.63043212890625,52.89122009277344,81.33000183105469,76.41999816894531,163.89999389648438,94.69999694824219,102.24769592285156,32.88425064086914,33.18333435058594,138.13999938964844,44.83000183105469,111.73999786376953,64.63999938964844,65.98000336,40.67750168,184.05999755859375,174.8699951171875,50.11000061035156,225.69000244140625,89.12999725341797,40.599998474121094
343.1600036621094,153.97000122070312,113.29000091552734,104.12000274658203,70.30505371,142.32972717285156,144.12045288085938,129.9600067138672,44.189998626708984,193.44480895996094,52.385494232177734,81.5,76.30000305175781,162.39999389648438,94.55999755859375,100.69633483886719,33.149906158447266,33.65999984741211,138.5800018310547,44.459999084472656,112.43000030517578,63.72999954223633,65.87000274658203,41.084999084472656,183.72000122070312,175.94000244140625,50.08000183105469,226.63999938964844,89.83000183105469,41.22999954223633
344.8500061035156,158.05999755859375,113.62999725341797,104.5999984741211,71.40731811523438,144.13160705566406,147.95411682128906,129.6699981689453,44.099998474121094,193.9799346923828,52.385494232177734,80.68000030517578,76.45999908447266,159.99000549316406,96.23000336,101.5218276977539,33.38709641,33.900001525878906,140.60000610351562,45.380001068115234,115.02999877929688,66.12000274658203,67.95999908447266,41.842498779296875,184.69000244140625,179.52000427246094,49.50999832,228.77999877929688,90.80999755859375,42.09000015258789
356.4599914550781,159.97999572753906,112.52999877929688,105.18000030517578,71.16769409179688,147.0452880859375,149.14913940429688,131.22999572753906,44.779998779296875,196.3795928955078,53.42557144165039,82.41000366210938,76.20999908447266,160.77999877929688,96.55999755859375,102.26193237304688,33.880455017089844,34.40999984741211,140.8800048828125,45.91999816894531,115.51000213623047,65.73000336,68.29000091552734,43.247501373291016,185.27000427246094,183.60000610351562,49.74000168,226.02000427246094,92.66000366210938,44.08000183105469
355.0400085449219,156.2899932861328,112.13999938964844,106.52999877929688,72.12618255615234,147.62994384765625,149.31166076660156,133.14999389648438,44.97999954223633,197.88461303710938,53.711830139160156,82.59999847,76.54000091552734,157.7899932861328,96.79000091552734,102.40425872802734,34.402278900146484,34.926666259765625,141.16000366210938,45.560001373291016,114.68000030517578,65.45999908447266,68.30000305175781,43.10749816894531,186.97000122070312,183.5500030517578,50.150001525878906,229.3699951171875,92,44.33000183105469
353.3500061035156,155.55999755859375,110.9800033569336,105.9800033569336,70.64052582,147.92706298828125,148.33651733398438,130.8699951171875,43.99000168,196.5468292236328,52.461830139160156,81.33999633789062,75.75,157.16000366210938,97.19000244140625,101.93457794189453,34.16508483886719,31.37000084,139.07000732421875,46.31999969482422,114.70999908447266,64.51000213623047,67.48999786376953,42.962501525878906,186.7100067138672,182.97999572753906,48.91999816894531,226.66000366210938,92.72000122070312,44.060001373291016
352.3699951171875,155.22999572753906,109.05999755859375,105.05000305175781,69.44242095947266,147.64910888671875,147.18930053710938,129.91000366210938,43.34000015258789,194.13043212890625,52.05152512,80.23999786376953,74.88999938964844,158.63999938964844,97.5,100.99522399902344,33.927894592285156,30.50666618347168,138.5399932861328,45.939998626708984,115.19000244140625,64.45999908447266,67.05000305175781,42.76750183105469,183.05999755859375,182.42999267578125,47.959999084472656,225.1300048828125,91.48999786376953,43.310001373291016
355.9200134277344,158.86000061035156,109.88999938964844,105.23999786376953,70.06543731689453,146.9398651123047,146.44358825683594,129.91000366210938,43.52000045776367,197.3244171142578,52.07061004638672,80.83999633789062,75.86000061035156,160.66000366210938,97.34999847,102.37579345703125,33.90891647338867,30.92333221435547,137.63999938964844,45.79999923706055,114.9800033569336,65.38999938964844,67.12999725341797,43.125,185.47000122070312,182.4499969482422,47.869998931884766,227.08999633789062,91.73000336,42.939998626708984
356.6600036621094,162.41000366210938,112.58999633789062,107.25,69.44242095947266,148.67465209960938,148.68069458007812,132.02000427246094,44.040000915527344,198.17726135253906,52.356868743896484,81.05000305175781,77.52999877929688,163.05999755859375,98.80000305175781,104.26874542236328,34.402278900146484,30.963333129882812,139.74000549316406,47.72999954223633,117.30999755859375,66.86000061035156,68.16000366210938,43.875,188.35000610351562,186.6699981689453,48.290000915527344,230.16000366210938,94.05999755859375,44
363.4800109863281,163.69000244140625,114.5999984741211,109.80999755859375,70.20920563,149.9973145,151.6061248779297,132.07000732421875,44.029998779296875,204.13043212890625,53.492366790771484,81.62999725341797,78.83999633789062,163.5800018310547,101.63999938964844,105.40735626220703,35.189754486083984,31.040000915527344,142.5800018310547,49.11000061035156,118.7699966430664,67.43000030517578,69.65000153,44.74250030517578,188.4600067138672,188.5,49.09000015258789,234.05999755859375,95.41999816894531,45.36000061035156
364.6400146484375,161.25999450683594,113.61000061035156,104.87000274658203,69.49034118652344,147.52452087402344,149.66539001464844,131.6699981689453,43.619998931884766,201.32107543945312,52.213741302490234,80.54000091552734,77.5,160.66000366210938,99.58000183105469,102.98780059814453,34.91461181640625,30.50666618347168,141.5399932861328,49.90999984741211,117.36000061035156,66.52999877929688,68.02999877929688,44.59749984741211,184.97999572753906,185.7899932861328,48.040000915527344,232.52000427246094,94.19999694824219,45.040000915527344
362.2099914550781,154.6300048828125,111.91999816894531,103.16000366210938,67.62129211425781,144.83126831054688,148.9770508,129.8800048828125,43.220001220703125,196.9147186279297,51.73664093017578,78.51999664,75.73999786376953,157.74000549316406,97.51000213623047,100.05586242675781,34.44971466064453,30.003332138061523,139,49.290000915527344,115.5,64.55000305175781,67.02999877929688,44.529998779296875,182.27000427246094,183.77000427246094,47.74000168,226.16000366210938,93.76999664,44.779998779296875
349.69000244140625,150.22999572753906,112.04000091552734,102.56999969482422,67.18997192382812,141.09332275390625,147.04588317871094,127.27999877929688,43.43000030517578,193.4281005859375,51.24045944213867,78.69999694824219,75.19999694824219,155.6999969482422,95.13999938964844,97.86402893066406,33.80455399,29.69333267211914,138.97000122070312,47.84000015258789,113.43000030517578,65.18000030517578,66.31999969482422,43.75,179.63999938964844,183.2899932861328,47.959999084472656,224.4499969482422,92.84999847,43.79999923706055
344.6700134277344,146.3800048828125,111.63999938964844,102.98999786376953,67.66921234,141.98468017578125,147.69598388671875,128.82000732421875,43.720001220703125,192.61705017089844,51.87022781,79.5,75.55000305175781,148.27000427246094,95.59999847,97.39434814453125,34.108158111572266,29.59000015258789,137.8800048828125,48.97999954223633,113.31999969482422,66.79000091552734,65.88999938964844,44.05250168,178.4600067138672,185.0800018310547,48.25999832,225.19000244140625,93.05000305175781,44.060001373291016
352.75,151.1199951171875,113.1500015258789,103.41000366210938,69.10694885253906,142.3393096923828,150.0478057861328,129.7899932861328,43.88999938964844,194.65719604492188,51.90839767456055,80.29000091552734,76.26999664,151.02999877929688,96.66000366210938,99.14497375488281,34.26945114135742,29.99333381652832,139.5800018310547,49.75,115.05999755859375,66.61000061035156,65.05000305175781,44.20500183105469,181.74000549316406,190.1300048828125,48.709999084472656,228.3800048828125,93.63999938964844,44.52000045776367
348.9200134277344,153.75,113.6500015258789,104.94000244140625,70.16128540039062,143.12522888183594,148.87188720703125,128.22000122070312,43.93000030517578,195.36788940429688,51.81297684,80.01999664,76.18000030517578,151.1999969482422,96.06999969482422,100.75326538085938,34.041744232177734,29.68666648864746,141.38999938964844,50.709999084472656,115.16000366210938,66.55999755859375,65.23999786376953,44.16749954223633,181.63999938964844,190.35000610351562,48.88999938964844,226.17999267578125,93.31999969482422,44.290000915527344
347.0400085449219,151.50999450683594,113.83999633789062,103.58999633789062,69.53826904296875,144.1603546142578,151.35755920410156,129.0399932861328,43.81999969482422,196.9648895263672,51.975189208984375,79.16000366210938,74.26000213623047,152.3800048828125,95.63999938964844,99.87083435058594,34.08918380737305,29.246667861938477,138.8800048828125,51.31999969482422,114.7300033569336,65.12000274658203,64.16999816894531,43.75749969482422,178.5800018310547,187.52999877929688,48.84000015258789,227.27000427246094,93.86000061035156,44.20000076293945
348.7300109863281,153.58999633789062,113.3499984741211,104.02999877929688,69.58618927001953,144.9462891,149.34034729003906,132.05999755859375,44.45000076293945,197.60870361328125,52.25190734863281,79.97000122070312,74.12000274658203,154.44000244140625,96.58999633789062,100.45437622070312,34.629981994628906,29.30666732788086,139.6699981689453,50.74000168,114.73999786376953,65.01999664,65.11000061035156,44.23500061035156,177.94000244140625,187.16000366210938,49.00999832,224.72999572753906,94.43000030517578,44.34000015258789
354.5199890136719,158.25,117.22000122070312,104.7300033569336,71.59901428222656,147.80245971679688,152.30401611328125,133.8000030517578,44.81999969482422,201.7976531982422,52.614505767822266,80.29000091552734,74.55999755859375,157.24000549316406,99.05000305175781,102.80277252197266,34.886146545410156,29.573333740234375,142.3000030517578,52.189998626708984,118.04000091552734,66.88999938964844,66.30000305175781,44.994998931884766,182.16000366210938,191.10000610351562,49.00999832,225.42999267578125,96.54000091552734,45.369998931884766
344.19000244140625,154.5,116.79000091552734,105.16999816894531,72.36580657958984,145.9047393798828,153.2122344970703,132.6300048828125,44.529998779296875,200.50167846679688,52.82442855834961,79.86000061035156,75.23999786376953,157.74000549316406,97.66999816894531,101.53606414794922,34.734344482421875,29.356666564941406,141.49000549316406,51.52000045776367,117.66000366210938,65.80999755859375,66.81999969482422,45.43000030517578,179.7100067138672,189.3000030517578,48.79999923706055,222.77000427246094,96.76999664,45.54999923706055
338.6700134277344,153.69000244140625,116.45999908447266,103.7300033569336,69.15486907958984,145.20506286621094,152.31358337402344,134.35000610351562,44.56999969482422,198.6371307373047,52.83396911621094,79.72000122070312,74.52999877929688,158.22000122070312,95.37000274658203,100.44014739990234,34.86717224121094,29.433332443237305,140.69000244140625,51.779998779296875,116.25,64.62999725341797,66.16999816894531,44.99250030517578,178.35000610351562,189.75,48.650001525878906,226.94000244140625,94.41000366210938,45.15999984741211
330.2600098,152.5399932861328,115.12999725341797,103.9000015258789,68.38808441,144.16995239257812,151.16635131835938,132.32000732421875,43.779998779296875,195.8946533203125,52.290077209472656,79,73.59999847,158.24000549316406,94.52999877929688,98.19138336,34.487667083740234,29.22333335876465,139.52000427246094,51.86000061035156,114.94999694824219,64.61000061035156,66.19999694824219,44.61000061035156,177.41000366210938,190.57000732421875,48.45000076293945,225.3800048828125,93.84999847,45.279998779296875
329.9800109863281,154.57000732421875,115.58000183105469,103.23999786376953,68.81940460205078,144.79293823242188,152.5908203,133.05999755859375,43.66999816894531,197.21571350097656,52.71946716308594,78.66999816894531,74.41999816894531,161.61000061035156,94.38999938964844,96.61154938,34.70588302612305,29.170000076293945,140.47000122070312,50.880001068115234,115.23999786376953,62.63999938964844,66.38999938964844,44.662498474121094,178.07000732421875,189.75,48.290000915527344,229.47999572753906,94.18000030517578,45.33000183105469
330.4700012207031,156.4600067138672,115.4000015258789,102.87000274658203,68.57978057861328,145.4734344482422,153.2122344970703,133.67999267578125,43.459999084472656,198.3444824,53.12022781,78.97000122070312,75.12000274658203,162.36000061035156,95.61000061035156,96.72541046142578,34.89563751220703,29.72333335876465,141.32000732421875,51.16999816894531,115.44000244140625,64.55999755859375,65.91000366210938,44.505001068115234,178.9600067138672,188.24000549316406,48.560001373291016,227.86000061035156,94.59999847,45.00999832
331.7600098,152.14999389648438,113.88999938964844,101.4800033569336,67.42959594726562,143.95909118652344,150.43020629882812,130.24000549316406,43.25999832,193.61204528808594,52.127864837646484,78.66000366210938,74.15000153,159.00999450683594,94.83999633789062,94.73283386230469,34.468692779541016,29.149999618530273,140.02000427246094,50.83000183105469,114.52999877929688,64.68000030517578,65.70999908447266,43.82500076293945,177.10000610351562,182.5500030517578,48.310001373291016,225.0500030517578,92.88999938964844,44.27000045776367
337.6300048828125,154.05999755859375,114.5,101.3499984741211,65.36884307861328,144.22744750976562,149.33078002929688,131.2100067138672,43.15999984741211,194.35618591308594,52.13740539550781,78.30999755859375,73.98999786376953,159.3800048828125,94.94999694824219,94.49087524414062,34.468692779541016,29.316667556762695,141.47999572753906,51.54999923706055,114.63999938964844,65.30999755859375,66.80000305175781,43.810001373291016,178.16000366210938,182.02999877929688,47.689998626708984,226.77999877929688,93.12999725341797,44.369998931884766
337.1000061035156,155.8000030517578,117.04000091552734,101.81999969482422,66.51902770996094,145.07089233398438,149.7992401123047,131.19000244140625,43,195.76922607421875,52.185115814208984,77.04000091552734,75.04000091552734,158.66000366210938,94.73999786376953,95.97107696533203,34.411766052246094,29.393333435058594,141.10000610351562,51.560001373291016,114.73999786376953,68.87999725341797,66.34999847,42.817501068115234,178.02000427246094,181.58999633789062,47.279998779296875,222.82000732421875,92.48000336,44.310001373291016
319.6099853515625,146.89999389648438,113.69999694824219,100.5999984741211,63.97903823852539,140.77703857421875,145.4015350341797,127.37999725341797,42.75999832,186.59698486328125,51.64122009277344,76.41000366210938,73.5,157.0399932861328,91.41000366210938,93.39495849609375,33.776092529296875,29.046667098999023,138.14999389648438,50.83000183105469,109.94999694824219,66.34999847,64.41999816894531,42.212501525878906,175.2899932861328,176.0800018310547,46.880001068115234,215.2100067138672,89.79000091552734,43.06999969482422
321,144.2899932861328,112.9800033569336,98.54000091552734,62.63715744018555,137.3266143798828,142.34225463867188,125.0999984741211,42.33000183105469,180.0668945,50.963741302490234,75.91000366210938,72.88999938964844,154.97999572753906,90.44999694824219,89.75138854980469,32.72296142578125,28.47333335876465,134.89999389648438,49.36000061035156,107.01000213623047,66.45999908447266,64.62999725341797,41.23500061035156,171.8000030517578,169.42999267578125,46.290000915527344,212.5500030517578,87.18000030517578,42.41999816894531
328.9700012207031,149.19000244140625,115.3499984741211,100.6500015258789,61.77451705932617,140.83453369140625,146.6252441,127.38999938964844,42.689998626708984,184.14715576171875,51.564884185791016,76.41000366210938,74,158.00999450683594,92.62000274658203,91.77243041992188,33.244781494140625,29.166667938232422,138.22000122070312,52.47999954223633,110.30999755859375,67.72000122070312,65.90000153,43.192501068115234,176.3800048828125,175.19000244140625,47.06999969482422,219.07000732421875,93.77999877929688,44.060001373291016
321.1199951171875,146.99000549316406,114.66000366210938,99.36000061035156,64.41035461425781,138.3425750732422,145.2294464111328,127.20999908447266,42.88999938964844,180.49331665039062,51.288169860839844,77.79000091552734,73.69999694824219,157.47999572753906,91.41999816894531,90.57688903808594,33.21632004,28.683332443237305,136.75,51.189998626708984,108.16999816894531,66.48000336,66.16999816894531,42.084999084472656,174.67999267578125,171.14999389648438,47.310001373291016,217.9600067138672,89.47000122070312,42.68000030517578
